IBEX 35
Spain
Null
<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^IBEX,D,20101026,000000,10825.00,10855.90,10729.70,10797.80,172823000,0
^IBEX,D,20101027,000000,10747.40,10865.40,10693.70,10700.10,222956000,0
^IBEX,D,20101028,000000,10715.70,10777.60,10657.30,10753.50,238585000,0
^IBEX,D,20101029,000000,10735.30,10878.70,10683.90,10812.90,201939000,0
^IBEX,D,20101101,000000,10901.80,10903.40,10602.20,10649.50,193508000,0
^IBEX,D,20101102,000000,10562.20,10768.60,10540.20,10762.10,284248000,0
^IBEX,D,20101103,000000,10788.50,10795.10,10528.40,10569.50,239127000,0
^IBEX,D,20101104,000000,10698.40,10744.30,10567.40,10602.80,313369000,0
^IBEX,D,20101105,000000,10657.50,10660.40,10369.90,10428.10,324960000,0
^IBEX,D,20101108,000000,10335.00,10351.40,10217.40,10291.80,230096000,0
^IBEX,D,20101109,000000,10254.40,10448.60,10237.70,10409.80,216064000,0
^IBEX,D,20101110,000000,10379.60,10417.50,10171.10,10235.40,260498000,0
^IBEX,D,20101111,000000,10224.50,10242.10,10062.90,10149.50,286054000,0
^IBEX,D,20101112,000000,9980.40,10296.10,9891.00,10226.80,334717000,0
^IBEX,D,20101115,000000,10165.50,10377.80,10131.60,10349.70,184836000,0
^IBEX,D,20101116,000000,10264.90,10299.40,10095.40,10095.40,209493000,0
^IBEX,D,20101117,000000,10085.60,10219.60,10074.00,10189.30,179678000,0
^IBEX,D,20101118,000000,10250.30,10363.30,10249.00,10325.30,232811000,0
^IBEX,D,20101119,000000,10326.70,10327.40,10133.20,10271.70,333406000,0
^IBEX,D,20101122,000000,10388.80,10393.40,9968.30,9996.40,270912000,0
^IBEX,D,20101123,000000,9943.30,9943.30,9691.80,9691.80,353051000,0
^IBEX,D,20101124,000000,9706.90,9790.30,9567.70,9742.60,284383000,0
^IBEX,D,20101125,000000,9790.90,9790.90,9556.10,9721.80,214012000,0
^IBEX,D,20101126,000000,9649.40,9652.80,9442.60,9547.20,338450000,0
^IBEX,D,20101129,000000,9587.00,9676.70,9312.70,9324.70,356379000,0
^IBEX,D,20101130,000000,9362.20,9397.70,9203.40,9267.20,387037000,0
^IBEX,D,20101201,000000,9344.20,9715.80,9331.40,9678.40,382574000,0
^IBEX,D,20101202,000000,9788.40,9986.50,9549.00,9947.60,449858000,0
^IBEX,D,20101203,000000,9915.50,10037.40,9882.90,10014.80,281357000,0
^IBEX,D,20101206,000000,10015.90,10034.10,9853.10,9889.90,169558000,0
^IBEX,D,20101207,000000,9884.00,10027.90,9826.30,9924.70,254821000,0
^IBEX,D,20101208,000000,9865.70,10162.00,9834.30,10078.40,196241000,0
^IBEX,D,20101209,000000,10167.70,10230.30,10107.00,10185.50,241240000,0
^IBEX,D,20101210,000000,10224.60,10226.20,10064.50,10121.90,190485000,0
^IBEX,D,20101213,000000,10165.80,10219.70,10093.70,10151.20,166397000,0
^IBEX,D,20101214,000000,10164.60,10181.30,10038.40,10162.70,184160000,0
^IBEX,D,20101215,000000,10072.50,10080.10,9944.60,10009.80,227045000,0
^IBEX,D,20101216,000000,9993.60,10060.10,9919.70,10010.30,192704000,0
^IBEX,D,20101217,000000,10057.00,10057.50,9850.10,9898.10,379742000,0
^IBEX,D,20101220,000000,9915.60,10057.50,9851.10,9996.10,246700000,0
^IBEX,D,20101221,000000,10070.90,10238.90,10037.70,10203.40,187802000,0
^IBEX,D,20101222,000000,10214.80,10253.90,10165.80,10183.50,156057000,0
^IBEX,D,20101223,000000,10202.30,10220.00,10100.30,10106.90,121337000,0
^IBEX,D,20101227,000000,10077.60,10092.90,9854.00,9899.00,131680000,0
^IBEX,D,20101228,000000,9916.80,9978.90,9863.00,9903.50,83585000,0
^IBEX,D,20101229,000000,9933.60,10011.90,9900.60,9981.50,95653000,0
^IBEX,D,20101230,000000,9985.10,9997.70,9858.80,9859.10,155838000,0
^IBEX,D,20110103,000000,9899.40,9993.60,9850.50,9888.30,135778000,0
^IBEX,D,20110104,000000,9895.50,9974.20,9799.40,9888.40,194824000,0
^IBEX,D,20110105,000000,9877.50,9882.40,9599.30,9801.40,241101000,0
^IBEX,D,20110106,000000,9803.20,9832.60,9678.40,9702.70,179999000,0
^IBEX,D,20110107,000000,9682.40,9699.40,9497.80,9560.70,268083000,0
^IBEX,D,20110110,000000,9488.30,9491.80,9387.90,9437.80,271713000,0
^IBEX,D,20110111,000000,9467.40,9593.00,9404.70,9582.10,270518000,0
^IBEX,D,20110112,000000,9606.40,10106.20,9596.00,10101.20,415429000,0
^IBEX,D,20110113,000000,10105.80,10410.20,10096.80,10370.80,484937000,0
^IBEX,D,20110114,000000,10337.80,10423.00,10249.50,10385.10,292458000,0
^IBEX,D,20110117,000000,10328.30,10354.90,10245.50,10280.00,207148000,0
^IBEX,D,20110118,000000,10314.20,10591.90,10304.60,10583.40,320746000,0
^IBEX,D,20110119,000000,10596.70,10618.00,10493.30,10556.50,294236000,0
^IBEX,D,20110120,000000,10542.60,10683.00,10515.50,10636.90,365740000,0
^IBEX,D,20110121,000000,10663.40,10937.60,10660.50,10829.10,441528000,0
^IBEX,D,20110124,000000,10852.20,10925.50,10690.30,10815.40,235973000,0
^IBEX,D,20110125,000000,10840.80,10855.40,10626.70,10664.40,294500000,0
^IBEX,D,20110126,000000,10715.00,10812.30,10668.70,10670.70,229377000,0
^IBEX,D,20110127,000000,10644.20,10899.30,10579.90,10828.70,297157000,0
^IBEX,D,20110128,000000,10822.00,10961.10,10713.40,10747.00,341939000,0
^IBEX,D,20110131,000000,10738.20,10918.60,10603.40,10806.00,266180000,0
^IBEX,D,20110201,000000,10886.20,10987.10,10777.10,10967.90,283883000,0
^IBEX,D,20110202,000000,11004.20,11044.30,10917.40,11010.20,246889000,0
^IBEX,D,20110203,000000,10979.60,11019.10,10756.60,10860.70,362088000,0
^IBEX,D,20110204,000000,10875.30,10906.30,10770.40,10854.70,228777000,0
^IBEX,D,20110207,000000,10854.30,10985.00,10782.30,10922.60,279793000,0
^IBEX,D,20110208,000000,10921.60,10992.10,10869.40,10965.10,196967000,0
^IBEX,D,20110209,000000,10950.60,11053.90,10910.70,10935.60,202681000,0
^IBEX,D,20110210,000000,10877.80,10885.30,10685.70,10791.90,276284000,0
^IBEX,D,20110211,000000,10771.70,10875.60,10656.40,10803.60,177823000,0
^IBEX,D,20110214,000000,10847.60,10894.20,10733.80,10774.70,187491000,0
^IBEX,D,20110215,000000,10753.30,10899.60,10719.20,10826.20,180920000,0
^IBEX,D,20110216,000000,10852.00,11092.10,10851.00,11047.80,323647000,0
^IBEX,D,20110217,000000,11056.20,11149.00,10999.00,11113.00,245438000,0
^IBEX,D,20110218,000000,11137.60,11165.00,10961.00,11068.10,325457000,0
^IBEX,D,20110221,000000,11049.30,11050.30,10792.20,10810.50,212236000,0
^IBEX,D,20110222,000000,10720.20,10792.90,10601.30,10701.90,260887000,0
^IBEX,D,20110223,000000,10705.20,10741.00,10611.60,10633.40,217729000,0
^IBEX,D,20110224,000000,10563.20,10674.60,10543.30,10647.60,217940000,0
^IBEX,D,20110225,000000,10703.00,10848.60,10669.40,10822.70,233462000,0
^IBEX,D,20110228,000000,10829.90,10923.00,10730.70,10850.80,216216000,0
^IBEX,D,20110301,000000,10898.80,10939.70,10707.40,10761.90,256468000,0
^IBEX,D,20110302,000000,10682.00,10710.90,10576.20,10643.80,233014000,0
^IBEX,D,20110303,000000,10682.90,10781.90,10512.20,10566.90,262825000,0
^IBEX,D,20110304,000000,10596.00,10627.20,10463.80,10498.70,221762000,0
^IBEX,D,20110307,000000,10478.10,10623.90,10417.50,10495.70,257321000,0
^IBEX,D,20110308,000000,10529.40,10568.70,10412.90,10568.70,198314000,0
^IBEX,D,20110309,000000,10594.50,10602.40,10497.30,10559.50,411425000,0
^IBEX,D,20110310,000000,10444.90,10479.30,10351.20,10435.60,243919000,0
^IBEX,D,20110311,000000,10346.20,10452.80,10313.60,10398.40,256479000,0
^IBEX,D,20110314,000000,10386.20,10637.70,10364.50,10415.90,505812000,0
^IBEX,D,20110315,000000,10250.20,10376.90,10076.50,10329.70,471079000,0
^IBEX,D,20110316,000000,10372.20,10422.20,10079.90,10092.60,358245000,0
^IBEX,D,20110317,000000,10183.70,10375.00,10085.50,10325.60,000,0
^IBEX,D,20110318,000000,10382.80,10448.60,10262.10,10328.40,370068000,0
^IBEX,D,20110321,000000,10473.70,10574.40,10418.90,10574.40,223977000,0
^IBEX,D,20110322,000000,10584.80,10734.30,10549.70,10576.10,269854000,0
^IBEX,D,20110323,000000,10548.40,10658.90,10512.10,10638.00,246215000,0
^IBEX,D,20110324,000000,10545.30,10766.00,10522.00,10755.60,246475000,0
^IBEX,D,20110325,000000,10776.10,10801.10,10702.40,10710.40,171675000,0
^IBEX,D,20110328,000000,10721.70,10766.00,10677.80,10751.00,149945000,0
^IBEX,D,20110329,000000,10760.00,10778.10,10658.70,10735.00,198381000,0
^IBEX,D,20110330,000000,10816.90,10830.40,10699.20,10732.30,201587000,0
^IBEX,D,20110331,000000,10755.80,10784.80,10570.90,10576.50,247985000,0
^IBEX,D,20110401,000000,10657.20,10729.90,10580.60,10729.90,212310000,0
^IBEX,D,20110404,000000,10710.20,10813.90,10661.70,10756.10,172979000,0
^IBEX,D,20110405,000000,10742.30,10749.30,10624.60,10678.60,222697000,0
^IBEX,D,20110406,000000,10686.40,10882.30,10658.70,10845.10,241416000,0
^IBEX,D,20110407,000000,10836.80,10928.10,10778.40,10849.10,274742000,0
^IBEX,D,20110408,000000,10916.60,10950.10,10885.30,10913.20,184078000,0
^IBEX,D,20110411,000000,10896.20,10958.20,10860.10,10878.30,156876000,0
^IBEX,D,20110412,000000,10812.50,10882.30,10756.20,10784.50,219734000,0
^IBEX,D,20110413,000000,10814.60,10867.10,10767.60,10786.00,219983000,0
^IBEX,D,20110414,000000,10747.80,10751.10,10558.10,10622.70,261200000,0
^IBEX,D,20110415,000000,10647.20,10647.60,10484.70,10558.60,325846000,0
^IBEX,D,20110418,000000,10574.80,10574.80,10289.10,10344.90,349381000,0
^IBEX,D,20110419,000000,10355.60,10433.20,10306.30,10376.50,209775000,0
^IBEX,D,20110420,000000,10461.40,10569.90,10433.30,10535.40,240176000,0
^IBEX,D,20110421,000000,10603.80,10634.10,10528.50,10584.10,176355000,0
^IBEX,D,20110426,000000,10574.90,10700.20,10546.90,10650.60,169712000,0
^IBEX,D,20110427,000000,10673.10,10769.70,10619.40,10740.90,194417000,0
^IBEX,D,20110428,000000,10809.90,10890.00,10809.00,10867.80,182170000,0
^IBEX,D,20110429,000000,10889.30,10911.30,10805.50,10878.90,140332000,0
^IBEX,D,20110502,000000,10917.40,10928.20,10841.80,10877.30,139444000,0
^IBEX,D,20110503,000000,10865.00,10865.60,10775.80,10825.60,184413000,0
^IBEX,D,20110504,000000,10812.80,10883.10,10686.90,10712.60,198034000,0
^IBEX,D,20110505,000000,10749.30,10758.90,10574.20,10627.30,215316000,0
^IBEX,D,20110506,000000,10544.50,10628.40,10481.60,10610.50,258553000,0
^IBEX,D,20110509,000000,10546.90,10548.30,10368.10,10396.30,227390000,0
^IBEX,D,20110510,000000,10401.50,10498.10,10337.20,10474.40,222694000,0
^IBEX,D,20110511,000000,10527.50,10590.30,10461.40,10531.50,154751000,0
^IBEX,D,20110512,000000,10459.70,10487.60,10383.90,10487.60,187824000,0
^IBEX,D,20110513,000000,10512.10,10566.90,10321.80,10356.50,229668000,0
^IBEX,D,20110516,000000,10280.20,10390.90,10245.10,10363.90,166999000,0
^IBEX,D,20110517,000000,10366.60,10431.80,10306.10,10306.40,177689000,0
^IBEX,D,20110518,000000,10381.30,10387.00,10269.40,10343.70,181075000,0
^IBEX,D,20110519,000000,10378.50,10421.00,10286.60,10376.80,189011000,0
^IBEX,D,20110520,000000,10389.30,10449.90,10190.90,10226.60,281705000,0
^IBEX,D,20110523,000000,10110.50,10122.50,10030.60,10082.70,220742000,0
^IBEX,D,20110524,000000,10076.80,10177.60,10074.40,10115.90,182084000,0
^IBEX,D,20110525,000000,10054.20,10243.20,10042.60,10217.40,212616000,0
^IBEX,D,20110526,000000,10252.20,10349.00,10158.90,10203.20,215045000,0
^IBEX,D,20110527,000000,10289.70,10365.80,10203.70,10261.20,179685000,0
^IBEX,D,20110530,000000,10239.20,10277.70,10224.90,10257.60,78572000,0
^IBEX,D,20110531,000000,10326.30,10500.60,10325.00,10476.00,257020000,0
^IBEX,D,20110601,000000,10506.00,10549.00,10313.30,10339.30,202365000,0
^IBEX,D,20110602,000000,10254.10,10375.20,10214.60,10261.00,154967000,0
^IBEX,D,20110603,000000,10287.30,10315.50,10133.00,10285.70,188748000,0
^IBEX,D,20110606,000000,10278.70,10280.10,10123.30,10157.70,150677000,0
^IBEX,D,20110607,000000,10162.00,10206.90,10124.70,10168.10,145107000,0
^IBEX,D,20110608,000000,10137.90,10148.10,10050.50,10082.50,162621000,0
^IBEX,D,20110609,000000,10079.20,10141.80,10019.50,10121.70,163515000,0
^IBEX,D,20110610,000000,10103.50,10129.90,9910.80,9950.80,187982000,0
^IBEX,D,20110613,000000,9958.20,9999.90,9903.60,9946.20,120643000,0
^IBEX,D,20110614,000000,9991.90,10166.30,9991.90,10132.60,180570000,0
^IBEX,D,20110615,000000,10118.10,10118.10,9919.40,9933.10,224518000,0
^IBEX,D,20110616,000000,9880.10,9928.90,9808.20,9918.50,243908000,0
^IBEX,D,20110617,000000,9862.10,10159.40,9803.80,10135.20,513625000,0
^IBEX,D,20110620,000000,10029.80,10053.50,9918.80,10038.10,207430000,0
^IBEX,D,20110621,000000,10078.50,10233.10,10075.20,10231.90,222132000,0
^IBEX,D,20110622,000000,10240.80,10264.40,10170.10,10226.20,166037000,0
^IBEX,D,20110623,000000,10170.70,10171.30,9910.50,9942.60,256048000,0
^IBEX,D,20110624,000000,10054.60,10085.70,9767.80,9812.70,262013000,0
^IBEX,D,20110627,000000,9791.10,9918.10,9758.50,9872.20,162572000,0
^IBEX,D,20110628,000000,9898.60,10002.00,9823.60,9936.70,214092000,0
^IBEX,D,20110629,000000,10001.50,10234.90,9998.20,10143.60,235843000,0
^IBEX,D,20110630,000000,10205.20,10359.90,10191.80,10359.90,241843000,0
^IBEX,D,20110701,000000,10359.40,10536.80,10321.70,10492.00,265148000,0
^IBEX,D,20110704,000000,10524.20,10524.20,10428.40,10468.00,121604000,0
^IBEX,D,20110705,000000,10442.80,10443.30,10307.80,10330.10,178936000,0
^IBEX,D,20110706,000000,10286.70,10288.60,10129.80,10204.50,247531000,0
^IBEX,D,20110707,000000,10234.30,10356.50,10123.00,10196.20,226504000,0
^IBEX,D,20110708,000000,10232.30,10261.10,9920.40,9938.20,334061000,0
^IBEX,D,20110711,000000,9867.40,9870.30,9588.10,9670.60,338073000,0
^IBEX,D,20110712,000000,9553.80,9690.30,9276.10,9603.40,449762000,0
^IBEX,D,20110713,000000,9520.40,9719.70,9508.00,9666.90,293129000,0
^IBEX,D,20110714,000000,9563.50,9678.40,9535.40,9598.60,205287000,0
^IBEX,D,20110715,000000,9553.40,9607.10,9449.80,9484.20,287267000,0
^IBEX,D,20110718,000000,9443.80,9511.10,9332.20,9347.80,235905000,0
^IBEX,D,20110719,000000,9395.50,9540.70,9379.40,9443.80,218847000,0
^IBEX,D,20110720,000000,9546.60,9744.40,9531.30,9732.80,293575000,0
^IBEX,D,20110721,000000,9803.10,10073.50,9650.50,10017.60,369237000,0
^IBEX,D,20110722,000000,10099.30,10221.50,10017.20,10059.30,377171000,0
^IBEX,D,20110725,000000,10005.20,10009.60,9826.60,9866.20,211892000,0
^IBEX,D,20110726,000000,9897.80,9930.30,9756.90,9833.40,201925000,0
^IBEX,D,20110727,000000,9762.20,9782.20,9569.70,9643.30,238022000,0
^IBEX,D,20110728,000000,9544.30,9707.40,9517.10,9657.00,247610000,0
^IBEX,D,20110729,000000,9540.30,9679.00,9499.80,9630.70,254006000,0
^IBEX,D,20110801,000000,9713.00,9752.30,9316.40,9318.20,290079000,0
^IBEX,D,20110802,000000,9236.10,9342.60,9114.90,9114.90,387974000,0
^IBEX,D,20110803,000000,9033.70,9297.30,8958.60,9037.70,306543000,0
^IBEX,D,20110804,000000,9217.70,9219.70,8686.50,8686.50,385372000,0
^IBEX,D,20110805,000000,8479.40,8920.70,8462.70,8671.20,467593000,0
^IBEX,D,20110808,000000,8727.60,9030.80,8453.60,8459.40,428022000,0
^IBEX,D,20110809,000000,8530.10,8660.80,8101.90,8428.90,466340000,0
^IBEX,D,20110810,000000,8637.60,8646.00,7933.80,7966.00,449668000,0
^IBEX,D,20110811,000000,8207.10,8293.70,7767.30,8249.40,518475000,0
^IBEX,D,20110812,000000,8302.70,8647.30,8046.00,8647.30,307890000,0
^IBEX,D,20110815,000000,8727.50,8731.40,8581.40,8709.00,125248000,0
^IBEX,D,20110816,000000,8664.80,8674.30,8494.20,8674.30,183972000,0
^IBEX,D,20110817,000000,8636.30,8795.30,8552.30,8728.20,166738000,0
^IBEX,D,20110818,000000,8612.50,8644.20,8166.40,8317.70,255857000,0
^IBEX,D,20110819,000000,8289.00,8293.00,8015.00,8141.90,328676000,0
^IBEX,D,20110822,000000,8090.70,8391.50,8081.40,8293.90,169798000,0
^IBEX,D,20110823,000000,8386.70,8480.10,8183.40,8279.80,173694000,0
^IBEX,D,20110824,000000,8340.70,8427.10,8221.40,8369.10,136005000,0
^IBEX,D,20110825,000000,8474.30,8477.90,8245.20,8299.10,149803000,0
^IBEX,D,20110826,000000,8330.30,8337.20,8031.10,8185.50,161053000,0
^IBEX,D,20110829,000000,8318.80,8423.50,8261.90,8395.00,95897000,0
^IBEX,D,20110830,000000,8463.20,8504.20,8377.00,8444.80,151261000,0
^IBEX,D,20110831,000000,8498.80,8718.60,8444.80,8718.60,197599000,0
^IBEX,D,20110901,000000,8748.00,8801.70,8615.40,8761.10,171201000,0
^IBEX,D,20110902,000000,8653.10,8655.50,8408.30,8463.50,168596000,0
^IBEX,D,20110905,000000,8302.20,8304.20,8056.40,8066.50,193160000,0
^IBEX,D,20110906,000000,8022.20,8145.70,7866.30,7936.40,256231000,0
^IBEX,D,20110907,000000,8134.40,8166.20,8039.00,8156.60,194621000,0
^IBEX,D,20110908,000000,8165.30,8347.20,8148.90,8277.80,173917000,0
^IBEX,D,20110909,000000,8225.40,8276.30,7903.20,7910.20,206216000,0
^IBEX,D,20110912,000000,7762.70,7786.90,7592.40,7640.70,303337000,0
^IBEX,D,20110913,000000,7780.80,7836.90,7505.30,7834.20,264721000,0
^IBEX,D,20110914,000000,7749.50,8063.00,7743.90,8045.70,267632000,0
^IBEX,D,20110915,000000,8134.30,8436.30,8108.00,8337.90,259608000,0
^IBEX,D,20110916,000000,8444.40,8445.10,8275.20,8388.40,412179000,0
^IBEX,D,20110919,000000,8177.70,8272.20,8152.30,8222.70,161604000,0
^IBEX,D,20110920,000000,8173.40,8374.40,8151.50,8362.20,165457000,0
^IBEX,D,20110921,000000,8378.80,8379.40,8185.00,8210.30,176487000,0
^IBEX,D,20110922,000000,8011.10,8043.30,7774.00,7830.80,295675000,0
^IBEX,D,20110923,000000,7945.80,7998.90,7639.60,7996.90,272080000,0
^IBEX,D,20110926,000000,7846.40,8312.70,7842.70,8201.70,259222000,0
^IBEX,D,20110927,000000,8380.70,8562.10,8333.50,8531.90,278759000,0
^IBEX,D,20110928,000000,8409.10,8626.50,8364.90,8480.20,212410000,0
^IBEX,D,20110929,000000,8424.50,8653.90,8420.30,8592.50,230920000,0
^IBEX,D,20110930,000000,8555.20,8592.60,8427.30,8546.60,191595000,0
^IBEX,D,20111003,000000,8346.60,8394.40,8288.80,8353.80,178801000,0
^IBEX,D,20111004,000000,8267.80,8271.90,8065.10,8225.40,268613000,0
^IBEX,D,20111005,000000,8404.20,8477.30,8295.70,8477.30,228970000,0
^IBEX,D,20111006,000000,8510.40,8704.80,8501.20,8704.80,275941000,0
^IBEX,D,20111007,000000,8728.80,8849.90,8674.10,8798.40,226775000,0
^IBEX,D,20111010,000000,8848.00,8894.40,8790.60,8892.40,193051000,0
^IBEX,D,20111011,000000,8858.80,8858.90,8732.20,8845.50,191610000,0
^IBEX,D,20111012,000000,8784.80,9029.90,8730.50,9026.50,227639000,0
^IBEX,D,20111013,000000,8996.20,9073.20,8857.70,8943.50,227865000,0
^IBEX,D,20111014,000000,8953.30,9033.40,8840.90,8975.50,178735000,0
^IBEX,D,20111017,000000,9032.50,9087.80,8825.30,8864.30,177398000,0
^IBEX,D,20111018,000000,8782.80,8831.20,8715.10,8811.30,165342000,0
^IBEX,D,20111019,000000,8881.10,8907.30,8800.50,8849.50,189561000,0
^IBEX,D,20111020,000000,8740.10,8822.30,8573.90,8608.20,236393000,0
^IBEX,D,20111021,000000,8663.50,8891.80,8657.10,8853.00,226385000,0
^IBEX,D,20111024,000000,8924.90,8976.30,8815.80,8957.10,153223000,0
^IBEX,D,20111025,000000,8929.90,8971.10,8803.80,8879.60,169945000,0
^IBEX,D,20111026,000000,8873.80,8977.10,8787.70,8832.50,184485000,0
^IBEX,D,20111027,000000,9099.00,9305.10,9030.90,9270.50,303581000,0
^IBEX,D,20111028,000000,9309.40,9351.00,9158.80,9224.40,268027000,0
^IBEX,D,20111031,000000,9127.40,9178.20,8954.90,8954.90,190210000,0
^IBEX,D,20111101,000000,8775.40,8775.40,8480.90,8579.60,270047000,0
^IBEX,D,20111102,000000,8667.80,8690.80,8436.00,8574.50,206727000,0
^IBEX,D,20111103,000000,8425.00,8789.70,8407.20,8712.60,269539000,0
^IBEX,D,20111104,000000,8800.90,8800.90,8514.60,8596.40,209087000,0
^IBEX,D,20111107,000000,8436.90,8595.90,8311.60,8476.40,209084000,0
^IBEX,D,20111108,000000,8471.40,8652.10,8466.90,8518.50,162063000,0
^IBEX,D,20111109,000000,8609.30,8620.70,8251.00,8340.60,227936000,0
^IBEX,D,20111110,000000,8226.80,8464.50,8211.30,8310.90,191501000,0
^IBEX,D,20111111,000000,8301.70,8580.10,8263.20,8556.10,192929000,0
^IBEX,D,20111114,000000,8615.80,8616.90,8341.50,8372.20,154797000,0
^IBEX,D,20111115,000000,8316.70,8333.20,8191.70,8237.60,197888000,0
^IBEX,D,20111116,000000,8213.40,8415.70,8213.30,8304.10,173684000,0
^IBEX,D,20111117,000000,8272.40,8335.90,8200.30,8270.60,190560000,0
^IBEX,D,20111118,000000,8224.60,8361.80,8221.70,8310.10,247998000,0
^IBEX,D,20111121,000000,8291.30,8303.20,8021.00,8021.00,176206000,0
^IBEX,D,20111122,000000,8088.00,8105.30,7892.60,7904.90,190502000,0
^IBEX,D,20111123,000000,7848.10,7936.10,7739.30,7739.30,192305000,0
^IBEX,D,20111124,000000,7822.10,7877.10,7670.60,7721.80,176746000,0
^IBEX,D,20111125,000000,7732.30,7778.80,7601.20,7763.50,141861000,0
^IBEX,D,20111128,000000,7881.80,8119.90,7858.10,8119.90,225496000,0
^IBEX,D,20111129,000000,8072.50,8181.40,7989.70,8128.00,167352000,0
^IBEX,D,20111130,000000,8033.80,8452.80,8017.80,8449.50,332723000,0
^IBEX,D,20111201,000000,8441.00,8491.50,8369.50,8421.00,176853000,0
^IBEX,D,20111202,000000,8506.20,8624.50,8497.30,8558.60,214198000,0
^IBEX,D,20111205,000000,8638.20,8738.00,8634.30,8705.80,179729000,0
^IBEX,D,20111206,000000,8665.30,8746.70,8633.60,8712.80,135237000,0
^IBEX,D,20111207,000000,8789.80,8844.20,8511.80,8644.30,262733000,0
^IBEX,D,20111208,000000,8697.90,8766.70,8435.20,8461.20,244973000,0
^IBEX,D,20111209,000000,8387.80,8659.10,8382.10,8649.70,211495000,0
^IBEX,D,20111212,000000,8600.10,8609.40,8381.00,8381.00,156325000,0
^IBEX,D,20111213,000000,8412.60,8443.80,8260.90,8327.80,210154000,0
^IBEX,D,20111214,000000,8281.10,8370.50,8182.00,8182.00,177401000,0
^IBEX,D,20111215,000000,8201.30,8313.20,8172.60,8250.40,205005000,0
^IBEX,D,20111216,000000,8306.80,8322.70,8153.10,8203.40,366661000,0
^IBEX,D,20111219,000000,8131.40,8354.00,8120.90,8253.00,163045000,0
^IBEX,D,20111220,000000,8247.80,8454.40,8215.40,8254.40,184441000,0
^IBEX,D,20111221,000000,8535.00,8606.50,8317.20,8378.40,191474000,0
^IBEX,D,20111222,000000,8401.80,8488.80,8401.80,8462.90,117950000,0
^IBEX,D,20111223,000000,8539.70,8568.50,8521.30,8542.70,76689000,0
^IBEX,D,20111227,000000,8536.50,8585.80,8492.90,8529.60,70029000,0
^IBEX,D,20111228,000000,8516.90,8560.40,8344.90,8358.40,97456000,0
^IBEX,D,20111229,000000,8409.50,8487.90,8307.20,8487.90,97822000,0
^IBEX,D,20111230,000000,8551.30,8571.70,8485.50,8566.30,89131000,0
^IBEX,D,20120102,000000,8558.00,8724.20,8557.40,8723.80,102660000,0
^IBEX,D,20120103,000000,8739.20,8743.30,8597.10,8732.40,186689000,0
^IBEX,D,20120104,000000,8683.40,8701.30,8526.80,8581.80,243803000,0
^IBEX,D,20120105,000000,8598.70,8598.70,8301.20,8329.60,192704000,0
^IBEX,D,20120106,000000,8369.70,8445.90,8233.80,8289.10,153765000,0
^IBEX,D,20120109,000000,8314.50,8404.40,8250.10,8278.90,173948000,0
^IBEX,D,20120110,000000,8341.10,8486.10,8339.00,8472.90,200515000,0
^IBEX,D,20120111,000000,8463.10,8521.20,8371.30,8426.80,234067000,0
^IBEX,D,20120112,000000,8455.90,8575.90,8419.00,8427.00,265513000,0
^IBEX,D,20120113,000000,8501.10,8548.20,8367.40,8450.60,243066000,0
^IBEX,D,20120116,000000,8368.40,8483.60,8354.60,8449.60,143473000,0
^IBEX,D,20120117,000000,8551.30,8575.00,8447.40,8535.30,203479000,0
^IBEX,D,20120118,000000,8539.40,8581.80,8411.00,8420.70,231351000,0
^IBEX,D,20120119,000000,8464.60,8603.80,8433.90,8603.80,316961000,0
^IBEX,D,20120120,000000,8610.40,8612.40,8526.30,8561.90,271034000,0
^IBEX,D,20120123,000000,8552.70,8667.50,8529.20,8619.60,219158000,0
^IBEX,D,20120124,000000,8551.50,8597.00,8519.00,8591.40,214926000,0
^IBEX,D,20120125,000000,8618.50,8638.70,8463.00,8555.40,213599000,0
^IBEX,D,20120126,000000,8594.90,8721.60,8583.60,8713.80,223131000,0
^IBEX,D,20120127,000000,8670.90,8746.60,8624.80,8657.30,171538000,0
^IBEX,D,20120130,000000,8588.40,8624.20,8496.70,8517.00,177904000,0
^IBEX,D,20120131,000000,8537.80,8576.90,8489.40,8509.20,229793000,0
^IBEX,D,20120201,000000,8558.60,8726.80,8551.40,8696.60,223557000,0
^IBEX,D,20120202,000000,8724.00,8782.00,8689.30,8772.30,210818000,0
^IBEX,D,20120203,000000,8748.80,8861.20,8733.20,8861.20,260454000,0
^IBEX,D,20120206,000000,8833.80,8841.80,8751.10,8835.30,179784000,0
^IBEX,D,20120207,000000,8841.70,8856.90,8725.80,8846.90,178247000,0
^IBEX,D,20120208,000000,8859.40,8921.70,8841.60,8849.30,199361000,0
^IBEX,D,20120209,000000,8879.00,8967.40,8868.20,8902.10,195273000,0
^IBEX,D,20120210,000000,8851.60,8860.40,8746.30,8797.10,172345000,0
^IBEX,D,20120213,000000,8856.10,8883.30,8772.20,8788.30,145672000,0
^IBEX,D,20120214,000000,8760.30,8832.80,8721.50,8771.90,149295000,0
^IBEX,D,20120215,000000,8820.20,8853.40,8719.10,8741.60,151604000,0
^IBEX,D,20120216,000000,8649.20,8651.70,8476.80,8558.10,305249000,0
^IBEX,D,20120217,000000,8647.80,8708.10,8612.90,8657.00,258808000,0
